1961 72.3 
1971 74.9 
1974 75.6 
1975 75.8 
1976 76 
1977 76.7 
1978 77.2 
1979 77.5 
1980 77.4 
1981 77.6 
1982 78 
1983 78.1 
1984 78.2 
1985 78.8 
1986 79.1 
1987 79.6 
1988 79.7 
1989 80.2 
1990 80.3 
1991 80.4 
1992 80.8 
1993 81 
1994 81.2 
1995 81.5 
1996 81.8 
1997 82 
1998 82.1 
1999 82.6 
2000 82.8 
2001 83.2 
2002 83.2 
2003 82.8 
2004 83.7 
2005 83.6 
2006 84.1 
2007 84.2 
2008 84.2 
2009 84.3 
2010 84.7 
2011 84.8 
2012 84.8 
2013 85.2 
2014 85.6 
2015 84.9 
2016 85.6 
