1970 72.4 
1982 75.3 
1983 75 
1984 75.4 
1985 76 
1986 76.4 
1987 76.5 
1988 77 
1989 77.5 
1990 77.8 
1991 77.5 
1992 77.6 
1993 77.6 
1994 77.8 
1995 78.5 
1996 79 
1997 79.1 
1998 79.2 
1999 79.5 
2000 79.9 
2001 80.4 
2002 80.5 
2003 80.3 
2004 80.8 
2005 80.9 
2006 82 
2007 82 
2008 82.6 
2009 82.7 
2010 83.1 
2011 83.3 
2012 83.3 
2013 83.6 
2014 84.1 
2015 83.9 
2016 84.3 
